created_at,field1 (Ambient Temperature),field2 (Ambient Humidity),field3 (soil temperature),field4 (Leaf wetness sensor),field5 (Soil moisute sensor)
2021-10-26T01:33:55+00:00,22.51448,94.71883,18.03143,13103.0,13699.146
2021-10-26T01:35:22+00:00,22.82878,93.52019,18.16377,13148.0,13606.072
2021-10-26T01:36:51+00:00,22.99421,92.28627,17.38627,13185.0,13859.87
2021-10-26T01:38:18+00:00,23.15964,91.84558,17.73366,13058.0,13719.2
2021-10-26T01:39:45+00:00,23.30852,90.66455,17.78329,13059.0,13718.17
2021-10-26T01:41:12+00:00,23.35815,90.312,17.71712,13006.0,13725.31
2021-10-26T02:12:09+00:00,22.26634,95.88226,18.49462,13130.0,13661.607
2021-10-26T02:13:36+00:00,22.49793,95.52971,18.19686,13024.0,13843.919
2021-10-26T02:15:11+00:00,23.07692,93.11475,18.16377,13132.0,13680.633
2021-10-26T02:46:09+00:00,23.82134,88.81367,18.2134,13173.0,13756.758
2021-10-26T03:17:10+00:00,25.42598,81.93901,18.42845,13003.0,13945.008
2021-10-26T03:18:37+00:00,25.72374,81.55121,18.36228,13097.0,13818.896
2021-10-26T03:20:04+00:00,26.30273,79.89424,17.4359,13120.0,13662.122
2021-10-26T03:21:33+00:00,26.71629,78.29015,18.2134,13150.0,13801.412
2021-10-26T03:23:00+00:00,27.12986,77.30301,18.19686,13031.0,13718.685
2021-10-26T03:24:27+00:00,27.44417,76.15724,18.16377,13080.0,13736.683
2021-10-26T03:25:54+00:00,27.62614,74.85281,18.2134,13003.0,13661.607
2021-10-26T03:27:21+00:00,27.79156,73.93618,18.22994,13100.0,13701.805
2021-10-26T03:28:48+00:00,27.95699,73.40736,18.3292,13120.0,13680.633
2021-10-26T03:59:56+00:00,27.95699,69.74088,18.27957,13133.0,13930.084
2021-10-26T04:01:23+00:00,28.28784,69.15917,18.46154,13058.0,13718.685
2021-10-26T04:02:52+00:00,28.94954,67.94289,18.31266,13003.0,13718.686
2021-10-26T04:04:27+00:00,29.2804,66.19778,18.29611,13076.0,13662.122
2021-10-26T04:35:30+00:00,30.6038,59.02345,18.56079,13150.0,13777.394
2021-10-26T04:36:58+00:00,30.93466,57.89529,18.62697,13134.0,13699.659
2021-10-26T04:38:25+00:00,31.43093,56.92579,18.3292,13180.0,13788.898
2021-10-26T04:39:54+00:00,31.92721,55.05729,18.47808,13079.0,13719.2
2021-10-26T04:41:23+00:00,32.25806,54.12305,18.59388,13032.0,13718.685
2021-10-26T04:42:50+00:00,32.58892,53.50608,18.61042,13174.0,13738.225
2021-10-26T04:44:17+00:00,32.77088,51.91962,18.79239,13149.0,14064.909
2021-10-26T04:45:46+00:00,33.08519,51.95487,18.52771,13142.0,13736.683
2021-10-26T04:47:13+00:00,33.25062,51.09113,18.61042,13049.0,13781.873
2021-10-26T04:48:42+00:00,33.46568,50.45655,18.47808,13171.0,13737.197
2021-10-26T05:19:49+00:00,44.83044,26.48334,18.97436,13110.0,13757.252
2021-10-26T05:21:18+00:00,45.32672,26.41283,18.92473,13079.0,13963.521
2021-10-26T05:52:53+00:00,49.06534,19.97885,19.7684,13183.0,13699.146
2021-10-26T05:54:22+00:00,49.29694,19.67918,19.96692,13170.0,13756.224
2021-10-26T05:55:49+00:00,49.79322,19.22087,20.5459,13040.0,13882.486
2021-10-26T05:57:16+00:00,50.15716,18.37476,20.08271,13123.0,13922.545
2021-10-26T05:58:43+00:00,50.45492,18.19849,19.73532,13050.0,13803.822
2021-10-26T06:00:12+00:00,50.9512,18.32188,20.29777,13171.0,13819.925
2021-10-26T06:31:44+00:00,51.67907,15.99506,20.72787,13029.0,13844.433
2021-10-26T06:33:22+00:00,51.77833,15.5015,20.64516,13118.0,13822.333
2021-10-26T06:34:51+00:00,52.10918,14.90217,20.6617,13146.0,13737.711
2021-10-26T06:36:16+00:00,52.60546,15.16658,20.64516,13099.0,13986.648
2021-10-26T06:37:45+00:00,53.26717,15.21946,20.6617,13030.0,13916.435
2021-10-26T06:39:14+00:00,53.61456,14.56725,20.90984,13021.0,13863.974
2021-10-26T06:40:43+00:00,53.59801,14.74352,20.62862,13176.0,13863.974
2021-10-26T07:12:17+00:00,54.25972,13.68588,21.05873,13124.0,13718.686
2021-10-26T07:13:44+00:00,54.59057,13.96792,21.24069,13044.0,13737.711
2021-10-26T07:15:11+00:00,55.00414,13.49198,21.05873,13158.0,13920.023
2021-10-26T07:16:40+00:00,55.4177,13.33333,21.24069,13096.0,13644.661
2021-10-26T07:18:09+00:00,55.74855,12.69875,21.09181,13171.0,13744.85
2021-10-26T07:19:37+00:00,55.99669,12.71638,21.37303,13064.0,13766.799
2021-10-26T07:51:21+00:00,52.52275,14.33809,21.27378,13160.0,13755.709
2021-10-26T08:22:50+00:00,51.61291,15.97743,21.58809,13198.0,13643.611
2021-10-26T08:24:17+00:00,52.27461,15.58964,21.24069,13151.0,13840.846
2021-10-26T08:25:46+00:00,52.93631,14.69064,21.04218,13140.0,13982.031
2021-10-26T08:27:13+00:00,53.76344,14.2147,21.14144,13103.0,13718.685
2021-10-26T08:28:40+00:00,54.24318,13.79164,21.42266,13151.0,13756.222
2021-10-26T08:30:07+00:00,54.59057,13.42147,21.30687,13001.0,13789.013
2021-10-26T08:31:34+00:00,54.97105,13.01604,21.33995,13005.0,13748.286
2021-10-26T09:03:12+00:00,52.93631,13.86215,21.555,13080.0,13719.714
2021-10-26T09:04:39+00:00,52.80397,13.79164,21.80314,13018.0,13807.925
2021-10-26T09:06:06+00:00,52.55583,14.0208,21.38958,13074.0,13926.497
2021-10-26T09:07:35+00:00,50.62035,15.07844,21.24069,13049.0,13840.846
2021-10-26T09:09:02+00:00,48.80066,16.45338,20.79405,13013.0,13964.549
2021-10-26T09:10:41+00:00,48.46981,16.84118,22.0182,13120.0,13818.896
2021-10-26T09:42:08+00:00,40.52937,24.43857,21.15798,13025.0,13774.734
2021-10-26T09:43:37+00:00,39.85112,25.47859,21.1249,13012.0,13699.659
2021-10-26T09:45:06+00:00,39.50372,25.98978,21.09181,13183.0,13680.633
2021-10-26T09:46:35+00:00,39.20596,25.31993,21.24069,13188.0,13699.659
2021-10-26T09:48:04+00:00,39.04053,26.06028,21.19107,13117.0,13907.984
2021-10-26T09:49:32+00:00,38.70968,27.27657,21.29032,13008.0,13756.222
2021-10-26T09:50:58+00:00,38.37883,27.73488,21.43921,13150.0,13662.122
2021-10-26T10:22:07+00:00,32.75434,38.82249,21.07527,13124.0,13606.073
2021-10-26T10:23:34+00:00,32.82051,38.66384,21.29032,13195.0,13882.486
2021-10-26T10:25:04+00:00,33.25062,37.51807,20.13234,13057.0,13800.898
2021-10-26T10:26:33+00:00,33.58147,36.97162,21.72043,13111.0,13822.334
2021-10-26T10:28:02+00:00,33.7469,36.54856,20.94293,13090.0,13737.711
2021-10-26T10:29:31+00:00,33.82961,36.58382,20.81059,13066.0,13822.334
2021-10-26T10:31:08+00:00,33.91232,36.47805,20.94293,13010.0,13700.174
2021-10-26T10:32:35+00:00,33.91232,36.53094,21.07527,13193.0,13756.224
2021-10-26T10:34:02+00:00,33.91232,36.95399,21.20761,13153.0,13718.685
2021-10-26T10:35:31+00:00,33.91232,36.76009,20.99256,13165.0,13718.17
2021-10-26T10:37:10+00:00,33.91232,36.56619,20.87676,13160.0,13920.023
2021-10-26T10:38:37+00:00,33.91232,37.50044,20.84367,13142.0,14005.159
2021-10-26T10:40:04+00:00,33.91232,37.4123,20.90984,13003.0,13941.57
2021-10-26T10:41:31+00:00,33.89578,38.01163,20.86021,13152.0,13813.3
2021-10-26T10:43:00+00:00,33.81307,38.55808,20.92639,13107.0,13979.107
2021-10-26T10:44:29+00:00,33.7469,38.99876,20.82713,13141.0,13963.005
2021-10-26T11:15:36+00:00,30.27295,46.40226,20.81059,13110.0,13700.174
2021-10-26T11:17:03+00:00,30.43838,46.45514,20.52936,13000.0,13662.636
2021-10-26T11:18:30+00:00,30.81885,45.64428,20.7775,13199.0,13681.148
2021-10-26T11:19:57+00:00,31.10008,45.62666,20.57899,13127.0,13756.224
2021-10-26T11:21:24+00:00,31.43093,45.43275,20.67825,13171.0,13661.607
2021-10-26T11:22:53+00:00,31.4971,44.72765,20.29777,13187.0,13680.633
2021-10-26T11:24:20+00:00,31.59636,45.34461,19.7684,13014.0,13882.486
2021-10-26T11:55:27+00:00,28.12242,58.30072,20.61208,13025.0,13688.286
2021-10-26T11:56:54+00:00,28.28784,58.37123,20.46319,13041.0,13644.125
2021-10-26T11:58:31+00:00,28.71795,57.82479,20.5459,13117.0,13644.125
2021-10-26T12:29:32+00:00,26.63358,65.7571,20.33085,13148.0,13819.925
2021-10-26T13:00:34+00:00,25.64103,68.5246,20.03308,13042.0,13774.734
2021-10-26T13:02:04+00:00,25.80645,67.53746,19.93383,13115.0,13587.561
2021-10-26T13:03:33+00:00,26.30273,66.23305,19.90074,13174.0,13964.933
2021-10-26T13:05:10+00:00,26.65013,64.6642,20.13234,13045.0,13989.17
2021-10-26T13:06:39+00:00,26.96443,63.90623,20.06617,13173.0,13794.275
2021-10-26T13:37:51+00:00,24.89661,72.80804,19.43755,13020.0,13794.275
